item-name,item-description,listing-id,seller-sku,price,quantity,open-date,image-url,item-is-marketplace,product-id-type,zshop-shipping-fee,item-note,item-condition,zshop-category1,zshop-browse-path,zshop-storefront-feature,asin1,asin2,asin3,will-ship-internationally,expedited-shipping,zshop-boldface,product-id,bid-for-featured-placement,add-delete,pending-quantity,fulfillment-channel,merchant-shipping-group,status,Minimum order quantity,Sell remainder
Spigen Samsung Galaxy A30 Rugged Armor Variation,,0514VJDX42G,617CS26243V,,0.0,14/05/2019 12:22:37 MEST,,y,1,,,11.0,,,,B07RSXSQMB,,,,,,B07RSXSQMB,,,0.0,DEFAULT,Standardvorlage Amazon,Incomplete,,
Spigen Xiaomi Mi Note 10 Lite Rugged Armor Variation,,0619XBSLJ8L,ACS01306V,,0.0,19/06/2020 08:38:50 MEST,,y,1,,,11.0,,,,B08BHV1M48,,,,,,B08BHV1M48,,,0.0,DEFAULT,Standardvorlage Amazon,Incomplete,,
Spigen Liquid Air Hülle Kompatibel mit Google Pixel 6 Pro -Schwarz,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0913YQRZRFB,ACS03455PAN,14.99,,13/09/2021 09:24:56 MEST,,y,4,,,11.0,,,,B0964H8HVY,,,,,,8809811851823,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,False
Spigen Legato Arc R72E Auto-Einzug Bluetooth Kopfhörer Nackenbügel Wireless Bluetooth Kopfhörer Kabellose HeadsetAuto-Retractable Ohrhörer Headset,"Spigen Legato Arc ist mit einem der größten Treiber (14mm Phi Empfänger) ausgestattet, der einen extrem tiefen Bass und ausgezeichneten Sound produziert. Der 3-Schritt-Equalizer mit HD dynamischer Soundqualität liefert ihren Ansprüchen entsprechenden optimierten Sound und saubere Sprachqualität bei ihren Telefonaten. Legato Arc ist extrem leicht und ist designet, um komfortabel auf ihrem Hals zu liegen. Sie selbst werden es kaum spüren, dass Sie Legato Arc tragen. Es ist der perfekte Bluetooth Audio-Begleiter für ihren Alltag mit Sprachsteuerung. 5-Minuten laden gibt ihnen ungefähr 1-Stunde Nutzungszeit. 10 Stunden Nutzungszeit erhalten Sie bereits mit einer 2 stündigen Ladung. Bluetooth kopfhoerer sport joggen. Bluetooth kopfhörer kabellos in ear Legato Arc R72E Auto-Einzug Bluetooth Kopfhörer Nackenbügel Wireless Bluetooth Kopfhörer Kabellose HeadsetAuto-Retractable Ohrhörer Headset mit 14mm Dynamic Driver/Qualcomm aptX HD Audio/Ultra Leicht/Schweißfest/cVc Noise Isolation/Anruf Vibration Alert/Siri & Android Sprachbefehl",1213S8DZJGW,000SD22545DEP,59.99,,13/12/2017 02:31:02 MET,,y,4,,,11.0,,,,B0787Q2KQL,,,,,,8809565302985,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle für Google Pixel 9 Pro und Pixel 9 [Made for Google] -Schwarz,,1210F7CBER2,amzn.gr.ACS07695PAN-iulu_ABYrQHvB4XSL-VG,,,10/12/2025 15:39:03 MET,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0CVR44P8K,,,,,,B0CVR44P8K,,,,AMAZON_EU,Standardvorlage Amazon,Incomplete,,
Spigen iPhone 16 Pro Hülle Ultra Hybrid T MagFit [c11 Series Chronos Edition] [Camera Control Button] [3D-Raumeffekt durch Hexa Layer Druck] Kompatibel mit MagSafe Zubehör -Eternal,,0616FG5JJIM,amzn.gr.ACS09302PAN-A59pvTeoaTpkAnBnI-VG,28.14,,16/06/2025 09:59:27 MEST,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0DPJKS3FX,,,,,,B0DPJKS3FX,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen AlignMaster Schutzfolie kompatibel mit Samsung Galaxy A54 5G, 2 Stück, Kratzfest, 9H Härte Folie",,0315APJ1A3U,AGL05966PAN,13.99,,15/03/2023 11:07:53 MET,,y,4,,,11.0,,,,B0BWXSWB5J,,,,,,8809896743211,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
"Spigen iPhone 7 Hülle, [Thin Fit 360] Variation Parent",,0220S9ZVW2E,042CS21097V,,0.0,20/02/2017 10:52:49 MET,,y,1,,,500.0,,,,B06VXZ81VD,,,,,,B06VXZ81VD,,,0.0,DEFAULT,Standardvorlage Amazon,Incomplete,,
Spigen Thin Fit Kompatibel mit iPad Air 3 10.5 Zoll Hülle (2019) / iPad Pro 10.5 Zoll Hülle (2017) - Soft Clear,"Spigen ist gegründet im Jahr 2008 und seitdem sind unsere Produkte weltweit erhältlich. Was macht unser Produkt einzigartig? Slim Protection. Pünktliche Verfügbarkeit. Große Auswahl an Geräten. Erstklassige Qualität. Unser Ziel ist es, der Branchenführer für mobiles Zubehör zu sein. Unser Ziel ist es, die besten Standards für unsere Produkte zu setzen und gleichzeitig kontinuierlich an der Produktentwicklung zu arbeiten.",0714UZORSLP,052CS22396DEP,13.99,,14/07/2018 02:55:21 MEST,,y,4,,,11.0,,,,B075FDDJ6D,,,,,,8809565302657,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für Samsung Galaxy S24 FE Hülle [Anti Vergilbung] Ultra Hybrid Handyhülle Samsung S24 FE Transparent Durchsichtig -Crystal Clear,,0927BUDO00J,ACS08620PAN,16.99,,27/09/2024 02:11:40 MEST,,y,1,,,11.0,,,,B0D7NR6Q87,,,,,,B0D7NR6Q87,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Retro Fit Entwickelt für Galaxy Watch 3 45mm Armband Variation Parent,,0708Y40CK57,603MP26445V,,0.0,08/07/2021 02:40:48 MEST,,y,1,,,11.0,,,,B098WJXLGW,,,,,,B098WJXLGW,,,0.0,DEFAULT,Standardvorlage Amazon,Incomplete,,
"Spigen AlignMaster Schutzfolie kompatibel mit Google Pixel 8, 2 Stück, Kratzfest, 9H Härte Folie",,1226APAMCOM,AGL07396EUP,20.0,,26/12/2023 02:52:45 MET,,y,4,,,11.0,,,,B0CMRDVTGP,,,,,,8809971222754,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Liquid Crystal Hülle Kompatibel mit Samsung Galaxy S23 FE -Crystal Clear,,0106BFD4A3X,amzn.gr.ACS06369PAN-3QYyUYfuazN6-ki_d-LN,13.49,,06/01/2024 01:01:33 MET,,y,1,,,1.0,,,,B0BZTM51CF,,,,,,B0BZTM51CF,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Kompatibel mit iPhone 13 Pro Max Hülle [Air Cushion Technologie] Handyhülle dünn transparent hardcase silikon -Sierra Blue,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",1118Y5QP2GS,ACS04131PAN,16.99,,18/11/2021 03:59:10 MET,,y,4,,,11.0,,,,B09LB9ZCBZ,,,,,,8809811857238,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
"Spigen Tesla Model Y Juniper 2026 Standard & Model 3 Highland 2026 Mittelarmlehne Abdeckung, Armlehne Abdeckung Schutzhülle Innenraum für Tesla Model Y Juniper 2025 und 3 Highland 2024 2025 - Weiß",,1111FC89IM2,amzn.gr.ACP07646PAN-yIWCz6X5ACAoq9sOu-VG,30.59,,11/11/2025 14:31:55 MET,,y,1,,Geringfügiger Schönheitsfehler an der Unter- oder Rückseite des Artikels. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0CVNM1YTM,,,,,,B0CVNM1YTM,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen iPhone 17 Pro Hülle [Spigen Signature] Ultra Hybrid MagFit [Dura Clear Tech] Case Handyhülle Transparent Kompatibel mit MagSafe -Clear Gold,,0222HKUIIQ1,amzn.gr.ACS10068PAN-Vrj4rEijaLW2zRRs4-LN,15.29,,22/02/2026 08:07:41 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0FD1WCF4X,,,,,,B0FD1WCF4X,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Handyhalterung Fahrrad, [360° Sicherer Blick][Prämie Verstellbar] Stadt Berg Drehbar Fahrrad Halterung für iPhone X/8/8Plus/7/7 Plus/6S, Galaxy S8/S7/Note 8/5, All Smartphone - A250","<b>Spigen Velo Preimum 360° Fahrrad Handyhalterung [A250]</b><br><br><b>COMPATIBILITY:</b><br>Automatically fits any smart phone and fits motorcycle and bicycle handlebars. Holds iPhone X / 8 / 8Plus / 7 / 7 Plus / 6S / 6 / 5S / 5C / 5 / SE, Samsung Galaxy S8 / S8 Plus / S7 / S7 Edge / Note 8 / Note 5 / Series A/ Series E and LG V20 / V10 / G5 / G4, HTC, Huawei, Sony, Google Pixel / Pixel XL, Xiami, Nokia, Nexus, GPS Devices, Geräte und die meisten intelligenten Geräte und mehr! ""Hinweis: Aufgrund des höheren Gewichts größerer Smartphones empfehlen wir die Nutzung der X-Grip-Gummis für zusätzlichen Halt.** Einstellbarer Clip so breit wie 5cm bis 9.5cm **<br><br><b>About Spigen:</b><br>At Spigen, we strive to push the boundaries of design and technology. Our products are crafted and articulated with a mindset on maintaining the highest quality standards for the ultimate mobile experience.",1101QIM1NKE,000CD20874DEP,8.99,,01/11/2016 10:57:13 MET,,y,4,,,11.0,,,,B01LX9XOR8,,,,,,8809466649394,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Liquid Crystal Designed for Google Pixel 3 XL Case (2018) - Crystal Clear,,0422X1B9NZE,F20CS25022PAN,8.99,,22/04/2020 04:41:37 MEST,,y,1,,,11.0,,,,B07H5QSDW5,,,,,,B07H5QSDW5,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen Tough Armor TECH mit passgenauem Hartglas, Kompatibel mit iPad 9.7 Hülle (2018/2017) - Parent",,1222SCFWOVW,053CS22776V,,0.0,22/12/2017 09:26:29 MET,,y,1,,,11.0,,,,B078K651QL,,,,,,B078K651QL,,,0.0,DEFAULT,Standardvorlage Amazon,Incomplete,,
"Spigen, 2 Stück, Schutzfolie kompatibel mit Samsung Galaxy S10e, NeoFlex, Hüllenfreundlich, TPU Folie, Wasser Installation, Vollständige Abdeckung, Galaxy S10e Schutzfolie (609FL26017)",,0130Z7OBXKS,609FL26017PAN,12.99,,30/01/2022 05:49:10 MET,,y,1,,,11.0,,,,B07N35QH5W,,,,,,B07N35QH5W,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen Nano Pop Bundle - Nano Pop MagFit Hülle & Displayschutzfolie für Google Pixel 10/10 Pro, MagFit Wallet","Spigen Nano Pop Bundle - MagSafe-Hülle & Displayschutzfolie für Google Pixel 10 / 10 Pro, MagFit Wallet",0401HJJS13Q,ACS09711VB42,,0.0,01/04/2026 10:29:46 MEST,,y,1,,,11.0,,,,B0GVJGP1NZ,,,,,,B0GVJGP1NZ,,,0.0,DEFAULT,Standardvorlage Amazon,Inactive,,
"Spigen AirSkin Shield Schutzfolie kompatibel mit Apple AirTag 2021, 4 Stück, Schwarz, Anti-Kratzer, Hüllenfreundlich",,0512YU290Y7,AFL03146PAN,12.99,,12/05/2021 07:11:17 MEST,,y,4,,,11.0,,,,B0944C8HHP,,,,,,8809756648946,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,False
Spigen Apple iPad 7 10.2 (2019);Apple iPad 8 10.2 (2020) Hüllen Schwarz Backcover Tough Armor Kunststoff,,0405AHR4SOD,amzn.gr.ACS00375PAN-lH0RK236itV5kpdpS-VG,18.69,,05/04/2023 11:15:05 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B07ZTTB4X5,,,,,,B07ZTTB4X5,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Urban Fit Hülle Case Kompatibel mit MacBook Air 13 Zoll M5 (2026) / M4 / M3 / M2 A2681 (2025/24/22) Kratzfeste Hartschalen aus Premium-Stoff - Schwarz,Slim Protection Design,1202ZEBW3WC,ACS05272PAN,42.99,,02/12/2022 06:20:18 MET,,y,4,,,11.0,,,,B0B5YH8FZW,,,,,,8809811866988,,,,AMAZON_EU,Standardvorlage Amazon,Active,1.0,
Spigen für iPhone 16 Pro Hülle [Anti-Yellowing] Ultra Hybrid MagFit Case Handyhülle Transparent Dünn Slim Kompatibel mit MagSafe -Graphite,,1010FBQTMLY,amzn.gr.ACS08130PAN-H9v05f7a-h3Fn06MC-LN,21.59,,10/10/2025 10:51:55 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0D21YVT9X,,,,,,B0D21YVT9X,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Lite Fit Ultra Armband Entwickelt für Apple Watch Ultra 3/2/1 49mm, Serie 11/10 46mm, Serie 9/8/7/SE 45mm,44mm Einstellbare Nylon-Solo-Strap - Schwarz",Slim Protection Design,1208ZU3SFX4,AMP05983PAN,17.99,,08/12/2022 07:39:06 MET,,y,4,,,11.0,,,,B0BNM1GMD7,,,,,,8809896743365,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Samsung Galaxy Z Flip 7 FE, Z Flip 6, 2 Stück, für externe Display, Kratzfest, Hüllenfreundlich, Touch reaktiv",,0320HAZDD03,AGL07972EUPA,18.74,,20/03/2026 08:59:54 MET,,y,1,,,11.0,,,,B0D3J4RKHL,,,,,,B0D3J4RKHL,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Silicone Fit Hülle Kompatibel mit Sony PlayStation 5 Media Remote - Schwarz,Diese Fernbedienungshülle wurde speziell für die Sony Playstation 5 Media entwickelt.,1007YYPZ9NC,ACS03705PAN,16.99,,07/10/2021 04:30:35 MEST,,y,4,,,11.0,,,,B09CLN2K7M,,,,,,8809811853582,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,False
Spigen Thin Fit Hülle Kompatibel mit Sony PlayStation Portal Remote Player - Schwarz,,0209BPSYEKO,amzn.gr.ACS07235PAN-Inwqt9DvecNQiN8p2-LN,17.99,,09/02/2024 19:21:23 MET,,y,1,,,1.0,,,,B0CM4NT639,,,,,,B0CM4NT639,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Thin Fit MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Schwarz","Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",1216BXN2T4Q,ACS08946PAN,22.99,,16/12/2024 03:16:27 MET,,y,4,,,11.0,,,,B0DJ9VHQDX,,,,,,8809971237772,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Apple Watch 42mm [Tough Armor] Variation Parent,,1121UEF53OL,048CS21058V,,0.0,21/11/2018 08:40:07 MET,,y,1,,,500.0,,,,B07KR2TBY2,,,,,,B07KR2TBY2,,,0.0,DEFAULT,Standardvorlage Amazon,Incomplete,,
Spigen Wallet S Kreditkartenetui mit RFID NFC Schutz Portemonnaie für bis zu 12 Karten Geldbeutel Kartenhalter Kartenfach Geldklammer,,0604BC02JRO,amzn.gr.AMP02898PAN-S_dwObEyogyBszwve-GD,26.39,,04/06/2024 18:46:12 MEST,,y,1,,,3.0,,,,B091G1W6J8,,,,,,B091G1W6J8,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 15 Pro Ultra Hybrid MagFit Hülle [Anti-Yellowing] Case Handyhülle Transparent Dünn Slim Kompatibel mit MagSafe -Zero One White,,1220AC0E12A,amzn.gr.ACS07036PAN-ix7zaNs7rlVCm1BjD-VG,18.78,,20/12/2023 04:51:31 MET,,y,1,,,2.0,,,,B0CB78D95C,,,,,,B0CB78D95C,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 11 Pro Max, iPhone XS Max, 2 Stück, Kratzfest, 9H Härte Folie",,0410XCTM2LR,065GL25359PAN,15.99,,10/04/2020 09:53:35 MEST,,y,1,,,11.0,,,,B07HRZPYP2,,,,,,B07HRZPYP2,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Liquid Air Folio Hülle Kompatibel Mit iPad Pro 11 Zoll Generation 4 2022 | 3 2021 mit Apple Pencil (2. Gen) Halter - Schwarz,Slim Protection Design,0830ZXN4G6F,ACS05466PAN,22.99,,30/08/2022 09:00:21 MEST,,y,4,,,11.0,,,,B0B9ZZPFYV,,,,,,8809811868838,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen O-Mag Handy Ring Halterung Magnetisch für MagSafe, Handy Ständer Magnetic Phone Ring Holder, Kompatibel mit iPhone 17 17e 16 Pro Max Air, Pixel 10 Pro Fold XL, Samsung Galaxy S26 Ultra- Carbon",,0310FB6UCDP,amzn.gr.AMP05505PAN-eyOPQpJwMprGehLIF-LN,,,10/03/2025 10:23:51 MET,,y,1,,,1.0,,,,B0B9P11R5S,,,,,,B0B9P11R5S,,,,AMAZON_EU,Standardvorlage Amazon,Incomplete,,
Spigen Liquid Air P Hülle Kompatibel mit Samsung Galaxy S21 Ultra (S-Pen Nicht inklusive) - Schwarz,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0210Y5X8C6H,ACS02831PAN,15.39,,10/02/2021 06:52:25 MET,,y,4,,,11.0,,,,B08T59FXGF,,,,,,8809756646218,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Sony Xperia 5 Liquid Crystal Variation,,1101VWO3PPI,ACS00370V,,0.0,01/11/2019 10:45:54 MET,,y,1,,,11.0,,,,B07ZVN5T8K,,,,,,B07ZVN5T8K,,,0.0,DEFAULT,Standardvorlage Amazon,Incomplete,,
Spigen Liquid Air Hülle Kompatibel mit Samsung Galaxy S24 -Schwarz,,0314BUKSM75,amzn.gr.ACS07347PAN-3-03CdleVzMXquZIg-GD,12.31,,14/03/2024 06:38:33 MET,,y,1,,,3.0,,,,B0CM5F1T8P,,,,,,B0CM5F1T8P,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Parallax MagFit Hülle für Samsung Galaxy S25 Series,,0120FOF2TNO,ACS09052V,,0.0,20/01/2025 09:03:14 MET,,y,1,,,11.0,,,,B0DTHPRNFF,,,,,,B0DTHPRNFF,,,0.0,DEFAULT,Standardvorlage Amazon,Incomplete,,
Spigen Tough Armor Hülle Kompatibel mit Samsung Galaxy S22,,0209ZL1LYYB,ACS03991V,,0.0,09/02/2022 23:13:23 MET,,y,1,,,11.0,,,,B09S5KYSJY,,,,,,B09S5KYSJY,,,0.0,DEFAULT,Standardvorlage Amazon,Incomplete,,
"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Samsung Galaxy Watch8, 40mm, 2 Stück, Nicht hüllenfreundlich, Kratzfest, 9H Härte Folie",,0709FLSYQ6I,AGL09874EUP,15.9,,09/07/2025 15:23:04 MEST,,y,1,,,11.0,,,,B0F97TWP9R,,,,,,B0F97TWP9R,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Rugged Armor Hülle Kompatibel mit Xiaomi Redmi Note 8 Pro -Schwarz - 6.53 Zoll,,0126A0UIR1Z,amzn.gr.ACS00268PAN-SuCWKL7jqUAPP_I_t-LN,11.69,,26/01/2023 02:17:44 MET,,y,1,,,1.0,,,,B07WSDRGCQ,,,,,,B07WSDRGCQ,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen iPhone 17 Hülle [Spigen Premium Qualität] Rugged Armor MagFit Case Carbonfaser Muster Handyhülle TPU Schutzhülle Kompatibel mit MagSafe -Matte Black,,1003FU4FRB5,amzn.gr.ACS09975PAN-9BEfkLo1uRXIx1-zZ-VG,22.09,,03/10/2025 14:20:38 MEST,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B0FD2C5LLX,,,,,,B0FD2C5LLX,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Samsung Galaxy A50 Hülle, [Liquid Crystal] Variation Parent",,0402VFD83H2,611CS26200V,,0.0,02/04/2019 10:48:03 MEST,,y,1,,,11.0,,,,B07Q4TPF8M,,,,,,B07Q4TPF8M,,,0.0,DEFAULT,Standardvorlage Amazon,Incomplete,,
Spigen Modern Fit Entwickelt für Apple Watch Armband für 40mm/38mm Series 6/SE/5/4/3/2/1 - Roségold,The Modern Fit provides a stylish look to the Apple Watch with durability. The stainless steel bands offer a secure fit and clasp closure for a modern and polished look. A tool kit is included The band’s length is easy to adjust with extra links included. Preserve the sleek design of the Apple Watch with the Modern Fit.,0318VR3GHIY,061MP25944DEPX,22.99,,18/03/2019 09:55:22 MET,,y,4,,,11.0,,,,B07MTV2H5N,,,,,,8809640253560,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 13 Ultra Hybrid Hülle [Anti-Yellowing] Case Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Midnight Green,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0315ZAB11LR,ACS04562PAN,16.99,,15/03/2022 04:27:44 MET,,y,4,,,11.0,,,,B09VCRS7ZQ,,,,,,8809811861129,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,False
Spigen Thin Fit Kompatibel mit MacBook Pro 16 Zoll Hülle A2141 (2019) - Schwarz,"Spigen ist gegründet im Jahr 2008 und seitdem sind unsere Produkte weltweit erhältlich. Was macht unser Produkt einzigartig? Slim Protection. Pünktliche Verfügbarkeit. Große Auswahl an Geräten. Erstklassige Qualität. Unser Ziel ist es, der Branchenführer für mobiles Zubehör zu sein. Unser Ziel ist es, die besten Standards für unsere Produkte zu setzen und gleichzeitig kontinuierlich an der Produktentwicklung zu arbeiten.",0529XWEGSFE,072CS26270PAN,49.99,,29/05/2020 23:28:06 MEST,,y,4,,,11.0,,,,B089DNQPTH,,,,,,8809640256561,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit Samsung Galaxy S23 Ultra 5G -Black,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0201AGO963K,ACS05628PAN,20.99,,01/02/2023 09:27:48 MET,,y,4,,,11.0,,,,B0BJRZFVMV,,,,,,8809896740357,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Rugged Armor Hülle Kompatibel mit Google Pixel 4a -Schwarz,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0804XNSE5BJ,ACS01015PAN,14.99,,04/08/2020 03:14:21 MEST,,y,4,,,11.0,,,,B083N5DD7K,,,,,,8809685629559,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,False
Spigen Samsung Galaxy A56 5G Hülle [Fallschutz in Militärqualität] Rugged Armor Handyhülle für Samsung A56 -Matte Black,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0304FSKFLRU,ACS09225PAN,14.99,,04/03/2025 01:28:18 MET,,y,4,,,11.0,,,,B0DTX981XB,,,,,,8800283301151,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen iPhone 17e / iPhone 16e Hülle [rutschfest] Liquid Air MagFit Case Slim TPU mit Truss-Design, Kompatibel mit MagSafe Zubehör -Matte Black","Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0117FHH1FCK,ACS09151PAN,14.99,,17/01/2025 03:42:34 MET,,y,4,,,11.0,,,,B0DKGBS22K,,,,,,8809971239813,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Neo One",,0305HRTVV46,amzn.gr.ACS09704PAN-VFUdhiLwdn1DRUubx-VG,20.39,,05/03/2026 13:31:43 MET,,y,1,,Geringfügiger Schönheitsfehler an der Ober- oder Vorderseite oder an den Seiten des Artikels. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0F49FTLRQ,,,,,,B0F49FTLRQ,,,,AMAZON_EU,Standardvorlage Amazon,Active,,
Spigen Liquid Air Hülle Kompatibel mit Samsung Galaxy S21 5g Handyhülle -Schwarz,"Spigen Liquid Air; Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0114YHFT6N7,ACS02422PAN,12.99,,14/01/2021 15:55:55 MET,,y,4,,,11.0,,,,B08LK27MLH,,,,,,8809756642609,,,,AMAZON_EU,Standardvorlage Amazon,Active,,False
Spigen Rugged Armor für Apple Airpods Pro Hülle (2019) - Parent,"Die klassische robuste Rüstung, die Sie kennen und lieben, ist jetzt bereit, Ihre AirPods Pro mit einem völlig neuen Aussehen zu pflegen. Das robuste Design hält es kratzfrei, während das weiche Silikon für zusätzlichen Halt sorgt, damit es in Top-Zustand bleibt.",1028VNXP253,ASD00540V,24.99,,28/10/2019 22:49:30 MET,,y,1,,,11.0,,,,B07ZPGWQG4,,,,,,B07ZPGWQG4,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 15 Pro Ultra Hybrid Frost MagFit Hülle [Anti-Yellowing] Case Handyhülle Transparent Dünn Slim Kompatibel mit MagSafe -Clear,"Entwickelt für das Rund-um Schutz des Handys, sodass alle Anschlüsse und Buttons bestens zu erreichen sind; Die Air Cushion Technologie ist in den meisten Hüllen integriert speziell für den Eckschutz; Der erhöhte Rand rund um das Display und Kamera schützt diese vor Kratzer und Brüchen",0913A5UK1VU,ACS06719PAN,25.99,,13/09/2023 03:36:40 MEST,,y,4,,,11.0,,,,B0C5S9VJ6F,,,,,,8809896750509,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,False
